Тип записи;0_Код;1_Полное наименование;1_Краткое название;1_Главное ЛПУ;1_Адресная строка;1_Индекс;1_Область;"""1_слово """"Область""""""";1_Район;"""1_слово """"Район""""""";1_тип населенного пункта;1_Населенный пункт;1_Название улицы;1_Тип улицы;1_Дом;"""1_""""буква"""" дома""";1_корпус;1_строение;1_код общего телефона;1_Дополнительная информация;1_Тип аптеки;0_GUID;0_Признак закрытого ЛПУ;0_Причина закрытия;0_Дата закрытия;0_Дата повторного открытия после закрытия;0_Полное наименование согласно документам;1_Административный округ по территориальной принадлежности;1_Руководитель;0_Пол руководителя;1_Должность руководителя;0_Идентификатор в адресном реестре;1_телефон руководителя;1_факс;1_Дни, по которым выполняется данное расписание;1_Часы работы;1_Дни, по которым выполняется данное расписание;1_выходные дни;1_специализация;1_платные услуги;1_бесплатные услуги;1_Коечный фонд;1_Отделения;1_Лекарственное обеспечение;1_Смены заездов в санатории;1_Койкофонд;1_Уровень стационара
Аптеки льготные;37;"Филиал № 1  Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 210 Департамента здравоохраненя г. Москвы"". ЮАО аптечный пункт № 6";Аптечный пункт № 6;ЗАО 'ВИЛАРД';115211, Москва, ул. Борисовские  пруды д.12;127473;Москва;область;;;город;Москва;Борисовские Пруды;улица;12;;4;;(495)342-00-24;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972528;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;41;"Филиал № 2 Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 220 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 28";Аптечный пункт № 28;ООО 'Биотэк';123290, Шелепихинская наб., 12;127238;Москва;область;;;город;Москва;Шелепихинская;набережная;12;;;;(499)259-83-64;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972532;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;42;Филиал № 3 Государственного бюджетного учреждения здравоохранения Городская поликлиника № 170 Департамента здравоохраненя г. Москвы. ЮАО аптечный пункт № 9;Аптечный пункт № 9;ЗАО 'ВИЛАРД';117405, Москва, ул. Газопровод, д.11;127473;Москва;область;;;город;Москва;Газопровод;улица;11;;;;(495)381-89-22;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972533;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;43;Филиал № 1 Государственного бюджетного учреждения здравоохранения Городская поликлиника № 170 Департамента здравоохраненя г. Москвы. ЮАО аптечный пункт № 10;Аптечный пункт № 10;ЗАО 'ВИЛАРД';117534, Москва, ул. Чертановская, 62,к1;127473;Москва;область;;;город;Москва;Чертановская;улица;62;;;;(495)387-05-72;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972534;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;44;"Филиал № 3    Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 46 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 19";Аптечный пункт № 19;ООО 'Биотэк';109004, Москва,ул.Воронцовская,14/14;127238;Москва;область;;;город;Москва;Воронцовская;улица;14/14;;1;;(495)912-78-11;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00; Вс 09:00 - 16:00";Аптечный пункт;85972535;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;45;"Филиал № 3   Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 3 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 25";Аптечный пункт № 25;ООО 'Биотэк';119002, Москва,Николопесковский пер-к, 4;127238;Москва;область;;;город;Москва;Николопесковский Б;переулок;4;;;1;(499)241-18-62;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972536;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;46;Филиал № 4   Государственного бюджетного учреждения здравоохранения 'Городская поликлиника N 68 Департамента здравоохраненя г. Москвы'. ООО'БИОТЭК' аптечный пункт № 3;Аптечный пункт № 3;ООО 'Биотэк';119034, Москва,1-й Зачатьевский пер., д1/15;127238;Москва;область;;;город;Москва;1-й Зачатьевский;переулок;42005;;;;(499)766-97-49;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972537;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;47;"Филиал № 3 Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 220 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 15";Аптечный пункт № 15;ООО 'Биотэк';123022, Москва,Расторгуевский пер,3;127238;Москва;область;;;город;Москва;Расторгуевский;переулок;3;;;;(499)253-99-66;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972538;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;48;"Государственное бюджетное учреждение здравоохранения ""Диагностический центр №5 с ПО Департамента здравоохраненя г. Москвы"" Филиал №3 (Городская поликлиника №179). СВАО аптечный пункт №66";Аптечный пункт №66;ЗАО 'ВИЛАРД';127349, г.Москва,ул. Шенкурский проезд, д.8-а;127473;Москва;область;;;город;Москва;Шенкурский;проезд;8;А;;;(499)207-69-95;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972539;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;50;"Филиал № 1 Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 220 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 14";Аптечный пункт № 14;ООО 'Биотэк';123117, Москва,Шмитовский пр-д,25;127238;Москва;область;;;город;Москва;Шмитовский;проезд;25;;;1;(499)259-09-94;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972541;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;51;"Филиал № 1  Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 166 Департамента здравоохраненя г. Москвы"". ЮАО аптечный пункт № 28";Аптечный пункт № 28;ЗАО 'ВИЛАРД';115304, Москва, ул.Ереванская,23;127473;Москва;область;;;город;Москва;Ереванская;улица;23;;;1;(495)321-90-10;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972542;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;52;"Филиал № 70   Государственного бюджетного учреждения здравоохранения ""Городская поликлиника № 212 Департамента здравоохраненя г. Москвы"". ЗАО ФТК'Время' аптечный пункт № 4";Аптечный пункт № 4;ЗАО 'ФТК 'Время';119634, г.Москва ул.Скульптора Мухиной, д.14;119530;Москва;область;;;город;Москва;Скульптора Мухиной;улица;14;;;;(495)733-86-41;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972543;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;54;"Филиал № 3   Государственного бюджетного учреждения здравоохранения ""КДиагностический центр № 4 Департамента здравоохраненя г. Москвы"". ЗАО ФТК'Время' аптечный пункт № 5";Аптечный пункт № 5;ЗАО 'ФТК 'Время';121170, г.Москва ул.Поклонная, д.8, кор.3;127473;Москва;область;;;город;Москва;Поклонная;улица;8;;3;;(499)249-40-97;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972545;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;56;Филиал № 3   Государственного бюджетного учреждения здравоохранения 'Городская поликлиника N 68 Департамента здравоохраненя г. Москвы'. ООО'БИОТЭК' аптечный пункт № 2;Аптечный пункт № 2;ООО 'Биотэк';119270, Москва,Фрунзенская наб.,        д.38/1;127238;Москва;область;;;город;Москва;Фрунзенская;набережная;38/1;;;;(499)242-29-17;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972546;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;57;"амбулаторный центр Государственное бюджетное учреждение здравоохранения ""Городская поликлиника N 46 Департамента здравоохраненя г. Москвы"" Филиал. ООО'БИОТЭК' аптечный пункт № 21";Аптечный пункт № 21;ООО 'Биотэк';109544, Москва,ул.Рабочая,34;127238;Москва;область;;;город;Москва;Рабочая;улица;34;;;1;(495)678-61-43;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972547;;;;;;;;;;;;;;;;;;;;;;;;;
Аптеки льготные;58;"Филиал № 2   Государственного бюджетного учреждения здравоохранения ""Городская поликлиника N 3 Департамента здравоохраненя г. Москвы"". ООО'БИОТЭК' аптечный пункт № 18";Аптечный пункт № 18;ООО 'Биотэк';127055, Москва,Горлов тупик, 4;127238;Москва;область;;;город;Москва;Горлов;тупик;4;;;;(499)978-10-72;"Пн 08:00 - 20:00; Вт 08:00 - 20:00; Ср 08:00 - 20:00; Чт 08:00 - 20:00; Пт 08:00 - 20:00; Сб 09:00 - 18:00";Аптечный пункт;85972548;;;;;;;;;;;;;;;;;;;;;;;;;
